order_id,timestamp,side,type,price,quantity
1239,63684.638,BUY,LIMIT,99.87,17
1240,63772.599,BUY,MARKET,,13
1241,63838.64,SELL,LIMIT,99.93,12
1242,63929.475,BUY,MARKET,,9
1243,63933.484,SELL,MARKET,,3
1244,64002.422,SELL,LIMIT,99.96,8
1245,64003.087,BUY,MARKET,,14
1246,64012.62,BUY,LIMIT,99.85,23
1247,64074.756,SELL,LIMIT,99.91,27
1248,64081.441,SELL,LIMIT,99.88,3
1249,64122.409,BUY,LIMIT,99.85,6
1250,64210.206,BUY,LIMIT,99.82,7
1251,64214.256,SELL,MARKET,,6
1252,64217.634,BUY,LIMIT,99.85,12
1253,64219.279,BUY,LIMIT,99.83,14
1254,64221.617,BUY,LIMIT,99.86,8
1255,64247.003,SELL,LIMIT,99.92,5
1256,64314.636,BUY,MARKET,,18
1257,64416.193,SELL,LIMIT,99.89,3
1258,64568.88,BUY,LIMIT,99.78,14
1259,64734.632,SELL,LIMIT,99.84,6
1260,64875.42,SELL,LIMIT,100.06,15
1261,64976.492,BUY,LIMIT,99.8,6
1262,64980.022,SELL,LIMIT,99.84,15
1263,65193.971,SELL,LIMIT,99.84,4
1264,65195.991,SELL,LIMIT,99.92,4
1265,65347.865,BUY,LIMIT,99.81,16
1266,65399.488,BUY,LIMIT,99.81,7
1267,65423.054,SELL,LIMIT,99.87,32
1268,65444.511,SELL,MARKET,,7
1269,65604.893,SELL,LIMIT,99.87,10
1270,65637.228,SELL,MARKET,,5
1271,65688.34,BUY,LIMIT,99.79,7
1272,65689.501,SELL,LIMIT,99.91,9
1273,65751.776,SELL,LIMIT,99.92,2
1274,65756.626,SELL,LIMIT,99.89,10
1275,65833.217,SELL,LIMIT,99.93,9
1276,65909.627,BUY,MARKET,,16
1277,65929.185,SELL,MARKET,,10
1278,66007.7,SELL,LIMIT,99.96,27
1279,66058.632,BUY,MARKET,,14
1280,66118.242,BUY,LIMIT,99.9,7
1281,66175.156,SELL,LIMIT,99.91,23
1282,66276.312,SELL,LIMIT,99.94,9
1283,66315.407,SELL,MARKET,,6
1284,66325.141,BUY,LIMIT,99.89,31
1285,66353.908,BUY,LIMIT,99.84,3
1286,66401.798,BUY,LIMIT,99.85,9
1287,66403.457,SELL,LIMIT,99.98,11
1288,66500.473,SELL,LIMIT,100.0,6
1289,66561.315,SELL,MARKET,,8
1290,66577.991,SELL,LIMIT,100.02,11
1291,66597.089,SELL,LIMIT,100.06,4
1292,66685.262,SELL,MARKET,,10
1293,66690.506,BUY,LIMIT,99.89,12
1294,66730.756,BUY,MARKET,,14
1295,66778.885,BUY,LIMIT,99.92,19
1296,66789.209,BUY,LIMIT,99.9,3
1297,66866.31,SELL,LIMIT,99.97,14
1298,66871.768,BUY,MARKET,,4
1299,66894.192,BUY,LIMIT,99.93,14
1300,66913.005,BUY,LIMIT,99.95,5
1301,66959.659,BUY,LIMIT,99.74,10
1302,66999.195,SELL,LIMIT,99.95,10
1303,67100.018,BUY,MARKET,,13
1304,67116.005,BUY,LIMIT,99.88,4
1305,67150.244,SELL,LIMIT,99.94,11
1306,67161.767,SELL,LIMIT,99.96,11
1307,67180.958,SELL,LIMIT,99.96,7
1308,67184.28,BUY,LIMIT,99.89,8
1309,67289.161,SELL,LIMIT,99.92,17
1310,67299.445,BUY,LIMIT,99.88,6
1311,67299.929,BUY,LIMIT,99.9,11
1312,67313.17,SELL,LIMIT,99.91,5
1313,67376.156,BUY,LIMIT,99.86,14
1314,67460.094,BUY,MARKET,,10
1315,67476.132,BUY,LIMIT,99.85,11
1316,67477.207,BUY,LIMIT,99.86,18
1317,67590.294,BUY,LIMIT,99.87,8
1318,67617.108,SELL,LIMIT,99.9,10
1319,67634.83,SELL,LIMIT,100.02,5
1320,67682.944,BUY,MARKET,,6
1321,67711.551,BUY,LIMIT,99.76,2
1322,67939.681,BUY,LIMIT,99.8,5
1323,67987.115,SELL,LIMIT,99.89,5
1324,67993.865,BUY,LIMIT,99.8,23
1325,68023.465,BUY,LIMIT,99.83,21
1326,68089.092,BUY,LIMIT,99.85,4
1327,68192.22,BUY,LIMIT,99.87,10
1328,68247.729,SELL,LIMIT,99.89,5
1329,68285.23,SELL,LIMIT,99.91,9
1330,68320.341,BUY,LIMIT,99.86,9
1331,68331.687,BUY,MARKET,,8
1332,68482.991,BUY,MARKET,,14
1333,68498.425,BUY,LIMIT,99.87,8
1334,68518.729,SELL,LIMIT,99.89,2
1335,68529.508,SELL,LIMIT,99.89,13
1336,68535.289,BUY,LIMIT,99.85,8
1337,68540.614,SELL,LIMIT,99.86,7
1338,68617.64,SELL,LIMIT,99.87,30
1339,68684.819,BUY,LIMIT,99.81,6
1340,68715.187,SELL,LIMIT,99.86,2
1341,68715.676,SELL,LIMIT,99.88,7
1342,68801.119,SELL,LIMIT,99.88,7
1343,68806.05,SELL,LIMIT,99.91,10
1344,68806.732,SELL,LIMIT,99.94,28
1345,68812.714,BUY,MARKET,,9
1346,69069.245,SELL,MARKET,,13
1347,69097.414,BUY,LIMIT,99.72,33
1348,69212.156,BUY,LIMIT,99.8,19
1349,69239.159,SELL,LIMIT,99.89,35
1350,69245.719,SELL,LIMIT,99.93,8
1351,69246.138,BUY,LIMIT,99.86,13
1352,69263.14,SELL,MARKET,,5
1353,69308.096,SELL,LIMIT,99.9,7
1354,69324.748,BUY,LIMIT,99.83,3
1355,69353.035,SELL,LIMIT,99.9,5
1356,69403.708,SELL,LIMIT,99.88,7
1357,69422.315,SELL,LIMIT,99.89,13
1358,69433.441,SELL,LIMIT,99.88,4
1359,69482.927,BUY,LIMIT,99.77,9
1360,69512.088,SELL,LIMIT,99.89,9
1361,69513.491,BUY,LIMIT,99.83,20
1362,69531.496,SELL,MARKET,,11
1363,69548.857,SELL,MARKET,,14
1364,69620.84,SELL,LIMIT,99.87,4
1365,69707.122,SELL,LIMIT,99.94,4
1366,69742.873,BUY,LIMIT,99.84,70
1367,69750.206,BUY,LIMIT,99.86,9
1368,69756.298,BUY,LIMIT,99.86,6
1369,69788.396,SELL,LIMIT,99.99,7
1370,69798.566,SELL,LIMIT,99.92,26
1371,69826.879,BUY,LIMIT,99.81,12
1372,69894.554,BUY,LIMIT,99.86,10
1373,69919.366,BUY,LIMIT,99.82,6
1374,69925.765,BUY,LIMIT,99.88,16
1375,69955.157,BUY,LIMIT,99.83,4
1376,69990.136,SELL,LIMIT,99.9,4
1377,70031.544,BUY,LIMIT,99.83,7
1378,70155.486,SELL,LIMIT,99.93,15
1379,70286.634,SELL,MARKET,,7
1380,70312.491,BUY,LIMIT,99.89,23
1381,70383.828,BUY,MARKET,,16
1382,70407.274,BUY,LIMIT,99.9,14
1383,70632.184,BUY,LIMIT,99.89,13
1384,70699.953,BUY,MARKET,,19
1385,70799.889,BUY,LIMIT,99.79,16
1386,70810.434,SELL,LIMIT,99.93,17
1387,70859.538,BUY,LIMIT,99.91,10
1388,70894.067,SELL,MARKET,,16
1389,70982.123,SELL,MARKET,,4
1390,71078.055,SELL,LIMIT,99.92,13
1391,71109.892,BUY,MARKET,,9
1392,71219.367,BUY,LIMIT,99.83,5
1393,71341.07,BUY,LIMIT,99.82,12
1394,71431.161,BUY,LIMIT,99.89,7
1395,71563.672,SELL,LIMIT,99.92,10
1396,71591.911,BUY,MARKET,,20
1397,71690.322,BUY,LIMIT,99.9,24
1398,71718.403,BUY,MARKET,,4
1399,71835.34,BUY,LIMIT,99.8,7
1400,71835.845,BUY,LIMIT,99.9,33
1401,71839.831,SELL,LIMIT,99.91,6
1402,71853.832,BUY,LIMIT,99.87,6
1403,71887.985,SELL,LIMIT,99.99,9
1404,71910.844,SELL,LIMIT,99.93,18
1405,71949.825,BUY,LIMIT,99.87,25
1406,71953.91,BUY,LIMIT,99.85,6
1407,72026.147,BUY,LIMIT,99.87,7
1408,72113.922,BUY,LIMIT,99.83,10
1409,72138.201,BUY,LIMIT,99.85,9
1410,72156.404,SELL,LIMIT,99.96,15
1411,72244.463,BUY,LIMIT,99.84,18
1412,72272.354,BUY,LIMIT,99.83,11
1413,72335.863,SELL,LIMIT,99.9,6
1414,72374.996,SELL,MARKET,,7
1415,72389.414,BUY,MARKET,,11
1416,72404.775,SELL,LIMIT,99.91,4
1417,72437.492,BUY,LIMIT,99.85,31
1418,72466.522,SELL,LIMIT,99.92,7
1419,72569.012,BUY,LIMIT,99.85,5
1420,72598.03,BUY,LIMIT,99.88,10
1421,72611.404,BUY,LIMIT,99.88,6
1422,72653.645,SELL,MARKET,,9
1423,72654.896,SELL,LIMIT,99.93,13
1424,72836.429,BUY,LIMIT,99.89,19
1425,72912.334,SELL,LIMIT,99.92,13
1426,72920.464,BUY,LIMIT,99.78,17
1427,72926.927,BUY,LIMIT,99.86,10
1428,72937.774,SELL,LIMIT,99.93,7
1429,73117.265,BUY,LIMIT,99.79,9
1430,73158.366,SELL,LIMIT,99.95,9
1431,73200.488,BUY,LIMIT,99.9,15
1432,73279.934,SELL,MARKET,,8
1433,73287.966,BUY,LIMIT,99.83,6
1434,73421.019,BUY,MARKET,,4
1435,73479.585,BUY,LIMIT,99.88,8
1436,73486.402,BUY,LIMIT,99.92,13
1437,73743.332,BUY,LIMIT,99.9,9
1438,73773.202,SELL,LIMIT,99.96,6
1439,73845.814,BUY,LIMIT,99.93,13
1440,73876.028,SELL,LIMIT,100.0,4
1441,73889.243,SELL,MARKET,,10
1442,73924.73,SELL,LIMIT,99.96,7
1443,74008.827,BUY,LIMIT,99.93,18
1444,74030.162,BUY,LIMIT,99.91,7
1445,74170.175,BUY,LIMIT,99.89,6
1446,74261.427,BUY,MARKET,,12
1447,74261.761,BUY,LIMIT,99.94,22
1448,74291.185,SELL,LIMIT,99.96,39
1449,74320.571,SELL,LIMIT,100.03,5
1450,74324.689,BUY,LIMIT,99.94,10
1451,74374.486,BUY,LIMIT,99.94,22
1452,74509.17,SELL,LIMIT,100.01,25
1453,74658.146,BUY,LIMIT,99.94,16
1454,74669.033,BUY,LIMIT,99.97,10
1455,74719.395,BUY,MARKET,,4
1456,74731.089,BUY,LIMIT,99.94,7
1457,74781.856,BUY,LIMIT,99.88,32
1458,74815.545,SELL,LIMIT,100.01,8
1459,74980.277,SELL,LIMIT,100.01,6
1460,74989.968,BUY,LIMIT,99.95,14
1461,74991.438,BUY,LIMIT,99.91,7
1462,75016.266,SELL,LIMIT,100.08,4
1463,75037.029,BUY,LIMIT,99.96,11
1464,75048.576,BUY,LIMIT,99.96,6
1465,75049.582,BUY,LIMIT,100.0,18
1466,75102.782,BUY,LIMIT,100.0,5
1467,75200.989,SELL,LIMIT,100.1,8
1468,75267.077,BUY,LIMIT,99.93,11
1469,75345.43,BUY,LIMIT,99.97,15
1470,75347.148,BUY,LIMIT,99.97,6
1471,75451.773,BUY,MARKET,,10
1472,75517.731,BUY,LIMIT,99.95,12
1473,75606.764,SELL,LIMIT,100.03,14
1474,75637.472,SELL,LIMIT,100.03,8
1475,75650.039,SELL,LIMIT,100.09,10
1476,75650.908,SELL,LIMIT,100.05,15
1477,75694.031,SELL,LIMIT,100.01,10
1478,75712.628,BUY,MARKET,,10
1479,75720.247,SELL,LIMIT,100.05,13
1480,75754.25,SELL,LIMIT,100.05,22
1481,75769.859,SELL,LIMIT,99.98,13
1482,75831.558,BUY,LIMIT,99.93,6
1483,75933.472,BUY,LIMIT,99.92,13
1484,75941.006,SELL,LIMIT,99.98,9
1485,76068.539,SELL,LIMIT,100.01,7
1486,76076.168,BUY,LIMIT,99.84,7
1487,76108.112,SELL,LIMIT,100.02,15
1488,76145.268,SELL,MARKET,,9
1489,76148.739,SELL,LIMIT,99.97,5
1490,76153.714,SELL,LIMIT,99.97,33
1491,76174.867,BUY,LIMIT,99.88,25
1492,76193.113,SELL,LIMIT,99.99,12
1493,76238.015,BUY,LIMIT,99.92,15
1494,76258.051,SELL,LIMIT,100.01,37
1495,76269.794,BUY,LIMIT,99.93,14
1496,76278.799,BUY,LIMIT,99.85,4
1497,76307.762,SELL,LIMIT,99.99,4
1498,76331.447,SELL,LIMIT,100.04,8
1499,76377.939,BUY,LIMIT,99.87,39
1500,76419.043,SELL,LIMIT,99.99,9
1501,76420.324,SELL,LIMIT,99.97,8
1502,76524.817,SELL,LIMIT,100.05,8
1503,76568.934,BUY,LIMIT,99.84,10
1504,76584.878,SELL,LIMIT,99.98,8
1505,76627.33,SELL,LIMIT,99.99,10
1506,76731.277,BUY,MARKET,,3
1507,76833.641,BUY,LIMIT,99.86,4
1508,76834.482,SELL,LIMIT,99.96,9
1509,76889.087,BUY,MARKET,,20
1510,76954.361,BUY,LIMIT,99.92,5
1511,76963.857,BUY,LIMIT,99.91,5
1512,77054.284,SELL,MARKET,,17
1513,77058.803,BUY,LIMIT,99.87,6
1514,77063.041,BUY,LIMIT,99.9,26
1515,77081.63,SELL,LIMIT,99.96,8
1516,77092.058,BUY,LIMIT,99.92,9
1517,77113.995,SELL,LIMIT,99.97,29
1518,77123.34,SELL,LIMIT,99.99,24
1519,77175.264,SELL,LIMIT,100.01,10
1520,77254.329,BUY,LIMIT,99.92,12
1521,77261.86,SELL,LIMIT,99.97,11
1522,77322.274,SELL,LIMIT,99.97,9
1523,77374.463,BUY,LIMIT,99.93,10
1524,77375.562,SELL,LIMIT,100.01,16
1525,77389.521,SELL,LIMIT,100.0,9
1526,77521.767,BUY,LIMIT,99.9,22
1527,77523.216,BUY,LIMIT,99.87,13
1528,77543.475,BUY,LIMIT,99.89,18
1529,77552.512,BUY,LIMIT,99.93,8
1530,77650.025,BUY,LIMIT,99.93,13
1531,77650.272,SELL,MARKET,,11
1532,77662.217,SELL,LIMIT,99.98,13
1533,77669.094,BUY,LIMIT,99.92,5
1534,77772.148,SELL,LIMIT,99.96,6
1535,77794.641,BUY,LIMIT,99.88,33
1536,77802.07,BUY,LIMIT,99.9,6
1537,77829.801,SELL,LIMIT,100.0,9
1538,77887.14,BUY,LIMIT,99.93,12
1539,77986.334,BUY,LIMIT,99.94,10
1540,77986.917,SELL,LIMIT,99.97,7
1541,77993.08,SELL,LIMIT,100.04,40
1542,78171.449,BUY,LIMIT,99.92,7
1543,78179.597,SELL,LIMIT,100.03,15
1544,78182.085,BUY,MARKET,,10
1545,78292.072,SELL,LIMIT,99.99,3
1546,78331.198,SELL,LIMIT,99.97,6
1547,78376.487,BUY,LIMIT,99.93,5
1548,78383.224,SELL,LIMIT,99.97,2
1549,78473.29,SELL,MARKET,,8
1550,78520.287,BUY,LIMIT,99.81,16
1551,78521.419,SELL,LIMIT,100.04,13
1552,78600.346,BUY,LIMIT,99.96,16
1553,78669.039,BUY,LIMIT,99.95,33
1554,78725.731,BUY,LIMIT,99.99,9
1555,78741.265,SELL,MARKET,,4
1556,78753.756,SELL,LIMIT,100.04,9
1557,78798.978,SELL,LIMIT,100.04,8
1558,78885.454,SELL,LIMIT,100.02,10
1559,78910.174,BUY,LIMIT,99.95,4
1560,79119.983,BUY,LIMIT,99.94,4
1561,79150.011,BUY,LIMIT,99.94,13
1562,79176.852,BUY,LIMIT,99.97,8
1563,79200.627,BUY,MARKET,,11
1564,79209.293,SELL,LIMIT,100.03,4
1565,79259.042,SELL,LIMIT,100.06,6
1566,79329.742,SELL,LIMIT,100.11,42
1567,79383.125,BUY,LIMIT,99.98,23
1568,79433.713,BUY,MARKET,,15
1569,79579.18,BUY,LIMIT,99.99,16
1570,79614.984,BUY,LIMIT,99.96,6
1571,79677.362,SELL,MARKET,,12
1572,79734.91,BUY,LIMIT,99.86,10
1573,79781.228,BUY,LIMIT,99.95,14
1574,79817.902,SELL,MARKET,,9
1575,79880.837,BUY,LIMIT,99.92,34
1576,79882.874,SELL,LIMIT,100.01,6
1577,79970.087,BUY,LIMIT,99.99,12
1578,79984.012,BUY,LIMIT,99.99,14
1579,80045.747,BUY,LIMIT,100.0,13
1580,80075.674,SELL,LIMIT,100.08,6
1581,80088.162,SELL,LIMIT,100.04,17
1582,80106.336,SELL,LIMIT,100.04,14
1583,80153.09,SELL,LIMIT,100.06,24
1584,80161.12,SELL,LIMIT,100.06,22
1585,80193.526,SELL,LIMIT,100.06,10
1586,80217.265,BUY,LIMIT,99.99,10
1587,80272.509,SELL,LIMIT,100.02,4
1588,80337.746,BUY,LIMIT,99.97,18
1589,80350.709,SELL,LIMIT,100.02,5
1590,80354.187,BUY,LIMIT,99.98,11
1591,80368.978,BUY,LIMIT,99.95,4
1592,80399.424,SELL,LIMIT,100.0,10
1593,80412.336,SELL,LIMIT,100.03,15
1594,80462.579,SELL,MARKET,,6
1595,80501.664,SELL,LIMIT,99.98,5
1596,80565.309,BUY,LIMIT,99.92,6
1597,80581.095,BUY,LIMIT,99.95,5
1598,80596.435,BUY,LIMIT,99.93,10
1599,80602.344,BUY,LIMIT,99.97,25
1600,80611.249,SELL,LIMIT,99.99,18
1601,80669.32,BUY,LIMIT,99.98,7
1602,80687.539,SELL,MARKET,,6
1603,80729.855,SELL,LIMIT,100.05,11
1604,80886.844,SELL,LIMIT,100.01,23
1605,80983.823,SELL,MARKET,,8
1606,81052.19,SELL,LIMIT,100.02,7
1607,81078.072,SELL,LIMIT,100.0,9
1608,81163.406,BUY,LIMIT,99.96,9
1609,81204.236,BUY,LIMIT,99.95,9
1610,81208.103,SELL,LIMIT,100.1,73
1611,81354.702,SELL,LIMIT,100.09,10
1612,81401.362,BUY,MARKET,,12
1613,81424.42,BUY,LIMIT,99.9,39
1614,81527.974,SELL,LIMIT,100.03,9
1615,81567.521,SELL,LIMIT,100.07,13
1616,81640.985,SELL,LIMIT,100.03,30
1617,81653.076,SELL,LIMIT,100.03,5
1618,81787.992,BUY,LIMIT,99.97,22
1619,81829.695,SELL,LIMIT,100.02,12
1620,81895.989,BUY,LIMIT,99.92,12
1621,81989.627,SELL,LIMIT,100.18,30
1622,82017.816,SELL,LIMIT,100.07,20
1623,82021.607,SELL,LIMIT,100.06,19
1624,82039.001,SELL,MARKET,,6
1625,82053.979,SELL,LIMIT,100.03,17
1626,82064.444,BUY,LIMIT,99.96,19
1627,82066.456,SELL,LIMIT,99.98,8
1628,82078.167,BUY,LIMIT,99.94,18
1629,82100.119,SELL,MARKET,,9
1630,82173.817,BUY,MARKET,,13
1631,82244.471,SELL,LIMIT,99.96,24
1632,82256.278,SELL,LIMIT,99.96,8
1633,82419.222,SELL,LIMIT,99.94,12
1634,82479.623,SELL,LIMIT,99.94,15
1635,82480.089,BUY,MARKET,,10
1636,82525.432,SELL,LIMIT,99.95,7
1637,82663.104,BUY,LIMIT,99.8,6
1638,82686.459,SELL,LIMIT,99.93,9
1639,82694.253,BUY,LIMIT,99.86,13
1640,82699.527,BUY,MARKET,,2
1641,82796.473,SELL,MARKET,,13
1642,82815.13,SELL,MARKET,,13
1643,82862.675,BUY,LIMIT,99.87,16
1644,82875.054,BUY,LIMIT,99.91,5
1645,82984.036,BUY,LIMIT,99.9,13
1646,83166.436,SELL,LIMIT,99.93,8
1647,83209.736,BUY,LIMIT,99.86,19
1648,83404.177,BUY,LIMIT,99.84,6
1649,83404.767,SELL,LIMIT,99.93,9
1650,83433.745,SELL,LIMIT,99.96,6
1651,83536.52,SELL,LIMIT,99.99,7
1652,83539.78,SELL,LIMIT,100.08,6
1653,83570.352,BUY,LIMIT,99.91,17
1654,83599.002,BUY,LIMIT,99.8,16
1655,83599.845,SELL,LIMIT,100.0,11
1656,83602.252,SELL,LIMIT,99.98,3
1657,83652.632,BUY,LIMIT,99.88,22
1658,83668.948,SELL,LIMIT,99.97,9
1659,83688.372,SELL,MARKET,,6
1660,83707.042,BUY,MARKET,,9
1661,83793.465,BUY,LIMIT,99.96,8
1662,83807.754,BUY,LIMIT,99.85,5
1663,83872.481,BUY,LIMIT,99.96,7
1664,83923.115,SELL,LIMIT,100.03,11
1665,83951.952,BUY,LIMIT,99.94,25
1666,84056.018,SELL,LIMIT,99.99,13
1667,84065.242,SELL,LIMIT,100.0,13
1668,84087.756,SELL,LIMIT,100.13,8
1669,84187.942,SELL,LIMIT,100.04,6
1670,84202.409,BUY,MARKET,,15
1671,84246.478,SELL,LIMIT,99.99,27
1672,84287.603,SELL,LIMIT,100.08,12
1673,84293.306,BUY,LIMIT,99.99,15
1674,84349.136,SELL,LIMIT,100.06,9
1675,84448.675,SELL,LIMIT,100.03,24
1676,84449.974,BUY,MARKET,,48
1677,84464.593,SELL,LIMIT,100.14,3
1678,84484.209,SELL,LIMIT,100.02,16
1679,84536.456,SELL,LIMIT,100.09,5
1680,84541.109,BUY,LIMIT,100.0,8
1681,84592.119,SELL,LIMIT,100.11,10
1682,84620.911,BUY,LIMIT,100.01,4
1683,84740.663,SELL,LIMIT,100.08,7
1684,84751.734,SELL,LIMIT,100.04,8
1685,84758.872,BUY,LIMIT,99.97,8
1686,84846.345,BUY,LIMIT,100.0,10
1687,85050.85,BUY,LIMIT,99.94,6
1688,85217.888,SELL,LIMIT,100.05,11
1689,85244.467,SELL,LIMIT,100.12,15
1690,85267.587,SELL,LIMIT,100.03,13
1691,85355.44,BUY,LIMIT,99.99,10
1692,85442.96,SELL,LIMIT,100.07,9
1693,85445.693,SELL,LIMIT,100.05,11
1694,85448.656,SELL,LIMIT,100.03,12
1695,85512.103,SELL,LIMIT,100.08,15
1696,85573.01,SELL,LIMIT,100.04,11
1697,85593.073,SELL,MARKET,,11
1698,85611.951,BUY,LIMIT,99.98,13
1699,85677.488,BUY,LIMIT,99.97,14
1700,85687.486,SELL,LIMIT,100.04,5
1701,85747.84,SELL,LIMIT,100.05,8
1702,85757.945,SELL,LIMIT,100.06,8
1703,85773.034,BUY,LIMIT,99.97,5
1704,85777.972,BUY,LIMIT,100.01,12
1705,85782.99,BUY,MARKET,,9
1706,85900.76,SELL,LIMIT,100.14,4
1707,85910.792,SELL,MARKET,,12
1708,85934.225,SELL,LIMIT,100.08,7
1709,86019.687,BUY,LIMIT,99.89,14
1710,86155.78,BUY,LIMIT,99.97,12
1711,86190.203,BUY,LIMIT,99.87,11
1712,86219.908,BUY,LIMIT,99.95,2
1713,86230.341,BUY,LIMIT,99.87,11
1714,86249.665,SELL,LIMIT,100.02,8
1715,86321.76,SELL,LIMIT,99.99,10
1716,86341.155,SELL,LIMIT,100.17,34
1717,86401.171,BUY,LIMIT,99.96,11
1718,86419.99,BUY,MARKET,,8
1719,86586.462,SELL,LIMIT,99.98,6
1720,86646.525,BUY,LIMIT,99.93,7
1721,86709.119,BUY,LIMIT,99.9,5
1722,86824.409,SELL,MARKET,,2
1723,86913.392,SELL,LIMIT,99.94,6
1724,86968.603,SELL,LIMIT,100.01,14
1725,87027.207,SELL,LIMIT,100.0,2
1726,87041.82,SELL,MARKET,,14
1727,87100.299,BUY,MARKET,,22
1728,87110.427,BUY,LIMIT,99.88,8
1729,87127.18,SELL,MARKET,,11
1730,87133.977,SELL,LIMIT,99.9,5
1731,87138.343,BUY,LIMIT,99.86,9
1732,87183.784,BUY,LIMIT,99.83,7
1733,87214.782,BUY,LIMIT,99.89,8
1734,87224.947,SELL,LIMIT,99.92,6
1735,87265.639,SELL,MARKET,,14
1736,87303.847,BUY,LIMIT,99.86,8
1737,87401.094,BUY,LIMIT,99.88,56
1738,87539.493,SELL,LIMIT,99.94,8
1739,87596.917,SELL,LIMIT,100.08,6
1740,87605.227,SELL,LIMIT,99.92,9
1741,87613.964,BUY,LIMIT,99.89,4
1742,87719.896,BUY,LIMIT,99.91,12
1743,87745.922,SELL,LIMIT,99.95,8
1744,87765.649,BUY,LIMIT,99.91,7
1745,87776.47,SELL,LIMIT,99.97,16
1746,87828.112,SELL,MARKET,,3
1747,87845.968,SELL,MARKET,,5
1748,87854.491,SELL,LIMIT,99.96,14
1749,87909.471,BUY,LIMIT,99.89,14
1750,87928.496,BUY,LIMIT,99.89,16
1751,87966.31,BUY,LIMIT,99.86,17
1752,88082.349,BUY,LIMIT,99.9,9
1753,88091.981,BUY,LIMIT,99.91,16
1754,88098.284,SELL,LIMIT,99.96,2
1755,88156.838,BUY,LIMIT,99.9,8
1756,88164.124,SELL,LIMIT,99.92,11
1757,88276.334,SELL,LIMIT,100.09,6
1758,88301.346,BUY,LIMIT,99.83,5
1759,88449.909,SELL,LIMIT,99.96,9
1760,88545.185,SELL,LIMIT,99.98,5
1761,88554.314,BUY,LIMIT,99.87,16
1762,88574.556,BUY,LIMIT,99.77,8
1763,88606.311,BUY,LIMIT,99.86,8
1764,88642.243,SELL,LIMIT,99.91,11
1765,88657.751,BUY,LIMIT,99.79,14
1766,88667.498,BUY,LIMIT,99.86,24
1767,88688.359,BUY,LIMIT,99.84,20
1768,88791.696,BUY,LIMIT,99.88,17
1769,88855.034,BUY,LIMIT,99.83,3
1770,88879.495,BUY,LIMIT,99.88,6
1771,88935.87,BUY,LIMIT,99.87,11
1772,88942.49,BUY,LIMIT,99.83,14
1773,88967.589,SELL,LIMIT,99.95,7
1774,89054.586,BUY,LIMIT,99.88,19
1775,89124.768,BUY,MARKET,,5
1776,89173.127,SELL,MARKET,,26
1777,89173.73,BUY,LIMIT,99.88,13
1778,89192.945,SELL,LIMIT,99.96,10
1779,89261.263,BUY,MARKET,,8
1780,89292.225,SELL,LIMIT,100.04,9
1781,89361.65,BUY,LIMIT,99.87,4
1782,89369.74,BUY,LIMIT,99.87,18
1783,89370.566,BUY,LIMIT,99.93,10
1784,89459.098,SELL,LIMIT,99.98,15
1785,89606.285,SELL,LIMIT,99.95,7
1786,89623.362,SELL,LIMIT,99.96,5
1787,89631.996,SELL,LIMIT,99.97,4
1788,89714.282,BUY,LIMIT,99.8,4
1789,89741.26,SELL,LIMIT,100.04,31
1790,89857.318,SELL,LIMIT,99.98,8
1791,89864.116,BUY,LIMIT,99.9,15
1792,89905.542,SELL,LIMIT,99.94,20
1793,89909.782,SELL,LIMIT,100.02,19
1794,89939.627,BUY,LIMIT,99.92,5
1795,89989.756,SELL,LIMIT,99.97,6
1796,90009.042,BUY,LIMIT,99.89,13
1797,90089.227,BUY,LIMIT,99.91,7
1798,90090.507,SELL,MARKET,,7
1799,90098.493,SELL,LIMIT,100.0,13
1800,90114.472,BUY,LIMIT,99.93,7
1801,90270.771,BUY,LIMIT,99.91,8
1802,90334.509,BUY,LIMIT,99.9,9
1803,90424.925,SELL,LIMIT,100.0,4
1804,90489.072,BUY,LIMIT,99.84,3
1805,90493.89,SELL,LIMIT,99.98,17
1806,90533.275,SELL,LIMIT,99.98,18
1807,90539.397,SELL,LIMIT,99.97,16
1808,90571.968,BUY,LIMIT,99.83,7
1809,90622.269,BUY,LIMIT,99.93,9
1810,90633.434,BUY,LIMIT,99.91,8
1811,90740.139,BUY,LIMIT,99.93,12
1812,90763.583,BUY,LIMIT,99.88,7
1813,90877.687,BUY,LIMIT,99.91,2
1814,90933.4,SELL,LIMIT,99.96,9
1815,91068.616,BUY,LIMIT,99.88,5
1816,91080.678,SELL,LIMIT,99.95,13
1817,91188.55,BUY,LIMIT,99.92,7
1818,91208.868,SELL,LIMIT,99.97,6
1819,91335.669,SELL,LIMIT,99.99,5
1820,91387.56,SELL,MARKET,,9
1821,91461.14,SELL,MARKET,,5
1822,91665.707,BUY,LIMIT,99.86,12
1823,91799.421,BUY,MARKET,,6
1824,91901.352,SELL,LIMIT,99.97,9
1825,91909.672,SELL,LIMIT,99.92,10
1826,91936.259,BUY,LIMIT,99.77,13
1827,91951.809,SELL,LIMIT,99.92,28
1828,92225.891,SELL,LIMIT,99.95,29
1829,92293.732,SELL,MARKET,,5
1830,92333.06,SELL,LIMIT,99.94,6
1831,92359.189,SELL,LIMIT,100.07,14
1832,92415.026,SELL,LIMIT,99.93,25
1833,92435.26,SELL,LIMIT,99.94,54
1834,92456.298,BUY,LIMIT,99.87,15
1835,92536.455,BUY,LIMIT,99.87,10
